Data Point,Voltage
17196,3.771
17197,3.771
17198,3.771
17199,3.771
17200,3.771
17201,3.771
17202,3.771
17203,3.771
17204,3.770
17205,3.770
17206,3.771
17207,3.771
17208,3.771
17209,3.771
17210,3.770
17211,3.771
17212,3.770
17213,3.770
17214,3.770
17215,3.770
17216,3.770
17217,3.770
17218,3.770
17219,3.770
17220,3.770
17221,3.770
17222,3.770
17223,3.770
17224,3.770
17225,3.770
17226,3.770
17227,3.770
17228,3.770
17229,3.770
17230,3.770
17231,3.770
17232,3.770
17233,3.770
17234,3.770
17235,3.770
17236,3.770
17237,3.770
17238,3.770
17239,3.770
17240,3.770
17241,3.770
17242,3.770
17243,3.770
17244,3.770
17245,3.770
17246,3.770
17247,3.770
17248,3.770
17249,3.770
17250,3.770
17251,3.770
17252,3.770
17253,3.770
17254,3.770
17255,3.770
17256,3.770
17257,3.770
17258,3.770
17259,3.770
17260,3.770
17261,3.770
17262,3.770
17263,3.770
17264,3.770
17265,3.770
17266,3.770
17267,3.770
17268,3.770
17269,3.770
17270,3.770
17271,3.770
17272,3.770
17273,3.770
17274,3.770
17275,3.770
17276,3.770
17277,3.770
17278,3.770
17279,3.770
17280,3.770
17281,3.770
17282,3.770
17283,3.770
17284,3.770
17285,3.770
17286,3.770
17287,3.770
17288,3.770
17289,3.770
17290,3.770
17291,3.770
17292,3.770
17293,3.770
17294,3.770
17295,3.770
17296,3.770
17297,3.770
17298,3.770
17299,3.770
17300,3.770
17301,3.770
17302,3.770
17303,3.770
17304,3.770
17305,3.770
17306,3.770
17307,3.770
17308,3.770
17309,3.770
17310,3.770
17311,3.770
17312,3.770
17313,3.770
17314,3.770
17315,3.770
17316,3.770
17317,3.770
17318,3.770
17319,3.770
17320,3.770
17321,3.770
17322,3.770
17323,3.770
17324,3.770
17325,3.770
17326,3.770
17327,3.770
17328,3.770
17329,3.770
17330,3.770
17331,3.770
17332,3.770
17333,3.770
17334,3.770
17335,3.770
17336,3.770
17337,3.770
17338,3.770
17339,3.770
17340,3.770
17341,3.770
17342,3.770
17343,3.770
17344,3.770
17345,3.770
17346,3.770
17347,3.770
17348,3.770
17349,3.770
17350,3.770
17351,3.770
17352,3.770
17353,3.770
17354,3.770
17355,3.770
17356,3.770
17357,3.770
17358,3.770
17359,3.770
17360,3.770
17361,3.770
17362,3.770
17363,3.770
17364,3.770
17365,3.770
17366,3.770
17367,3.770
17368,3.770
17369,3.770
17370,3.770
17371,3.770
17372,3.770
17373,3.770
17374,3.770
17375,3.769
17376,3.770
17377,3.770
17378,3.770
17379,3.770
17380,3.770
17381,3.769
17382,3.770
17383,3.769
17384,3.769
17385,3.769
17386,3.769
17387,3.769
17388,3.769
17389,3.769
17390,3.769
17391,3.769
17392,3.769
17393,3.769
17394,3.769
17395,3.769
17396,3.769
17397,3.769
17398,3.769
17399,3.769
17400,3.769
17401,3.769
17402,3.769
17403,3.769
17404,3.769
17405,3.769
17406,3.769
17407,3.769
17408,3.769
17409,3.769
17410,3.769
17411,3.769
17412,3.769
17413,3.769
17414,3.769
17415,3.769
17416,3.769
17417,3.769
17418,3.769
17419,3.769
17420,3.769
17421,3.769
17422,3.769
17423,3.769
17424,3.769
17425,3.769
17426,3.769
17427,3.769
17428,3.769
17429,3.769
17430,3.769
17431,3.769
17432,3.769
17433,3.769
17434,3.769
17435,3.769
17436,3.769
17437,3.769
17438,3.769
17439,3.769
17440,3.769
17441,3.769
17442,3.769
17443,3.769
17444,3.769
17445,3.769
17446,3.769
17447,3.768
17448,3.769
17449,3.769
17450,3.769
17451,3.769
17452,3.769
17453,3.769
17454,3.768
17455,3.768
17456,3.769
17457,3.768
17458,3.768
17459,3.769
17460,3.768
17461,3.768
17462,3.768
17463,3.768
17464,3.768
17465,3.768
17466,3.768
17467,3.768
17468,3.768
17469,3.768
17470,3.768
17471,3.768
17472,3.768
17473,3.768
17474,3.768
17475,3.768
17476,3.768
17477,3.768
17478,3.768
17479,3.768
17480,3.768
17481,3.768
17482,3.768
17483,3.768
17484,3.768
17485,3.768
17486,3.768
17487,3.768
17488,3.768
17489,3.768
17490,3.768
17491,3.768
17492,3.768
17493,3.768
17494,3.768
17495,3.767
17496,3.768
17497,3.767
17498,3.768
17499,3.767
17500,3.768
17501,3.767
17502,3.767
17503,3.767
17504,3.767
17505,3.767
17506,3.767
17507,3.767
17508,3.767
17509,3.767
17510,3.767
17511,3.767
17512,3.767
17513,3.767
17514,3.767
17515,3.767
17516,3.767
17517,3.767
17518,3.767
17519,3.767
17520,3.767
17521,3.767
17522,3.766
17523,3.767
17524,3.767
17525,3.767
17526,3.767
17527,3.767
17528,3.767
17529,3.767
17530,3.767
17531,3.767
17532,3.766
17533,3.767
17534,3.767
17535,3.766
17536,3.767
17537,3.767
17538,3.766
17539,3.766
17540,3.766
17541,3.767
17542,3.766
17543,3.766
17544,3.766
17545,3.766
17546,3.766
17547,3.766
17548,3.766
17549,3.766
17550,3.766
17551,3.766
17552,3.766
17553,3.766
17554,3.766
17555,3.766
17556,3.766
17557,3.766
17558,3.766
17559,3.766
17560,3.766
17561,3.766
17562,3.766
17563,3.766
17564,3.766
17565,3.766
17566,3.766
17567,3.766
17568,3.766
17569,3.766
17570,3.766
17571,3.766
17572,3.766
17573,3.766
17574,3.766
17575,3.766
17576,3.766
17577,3.766
17578,3.766
17579,3.766
17580,3.766
17581,3.766
17582,3.766
17583,3.766
17584,3.766
17585,3.766
17586,3.766
17587,3.766
17588,3.766
17589,3.766
17590,3.766
17591,3.766
17592,3.766
17593,3.766
17594,3.766
17595,3.766
17596,3.766
17597,3.766
17598,3.766
17599,3.766
17600,3.766
17601,3.766
17602,3.766
17603,3.766
17604,3.766
17605,3.766
17606,3.766
17607,3.766
17608,3.766
17609,3.766
17610,3.766
17611,3.766
17612,3.766
17613,3.766
17614,3.766
17615,3.766
17616,3.766
17617,3.766
17618,3.766
17619,3.766
17620,3.766
17621,3.766
17622,3.766
17623,3.766
17624,3.766
17625,3.766
17626,3.766
17627,3.766
17628,3.766
17629,3.766
17630,3.766
17631,3.766
17632,3.766
17633,3.766
17634,3.766
17635,3.766
17636,3.766
17637,3.766
17638,3.766
17639,3.766
17640,3.766
17641,3.766
17642,3.766
17643,3.766
17644,3.766
17645,3.766
17646,3.766
17647,3.766
17648,3.766
17649,3.766
17650,3.766
17651,3.766
17652,3.766
17653,3.766
17654,3.766
17655,3.766
17656,3.766
17657,3.766
17658,3.766
17659,3.766
17660,3.766
17661,3.766
17662,3.766
17663,3.766
17664,3.766
17665,3.766
17666,3.766
17667,3.766
17668,3.766
17669,3.765
17670,3.766
17671,3.766
17672,3.765
17673,3.765
17674,3.766
17675,3.765
17676,3.765
17677,3.765
17678,3.765
17679,3.765
17680,3.765
17681,3.765
17682,3.765
17683,3.765
17684,3.765
17685,3.765
17686,3.765
17687,3.765
17688,3.765
17689,3.765
17690,3.765
17691,3.765
17692,3.765
17693,3.765
17694,3.765
17695,3.765
17696,3.765
17697,3.765
17698,3.765
17699,3.765
17700,3.765
17701,3.765
17702,3.765
17703,3.765
17704,3.765
17705,3.765
17706,3.765
17707,3.765
17708,3.765
17709,3.765
17710,3.765
17711,3.765
17712,3.765
17713,3.765
17714,3.765
17715,3.765
17716,3.765
17717,3.765
17718,3.765
17719,3.765
17720,3.765
17721,3.765
17722,3.765
17723,3.765
17724,3.765
17725,3.765
17726,3.765
17727,3.765
17728,3.765
17729,3.765
17730,3.765
17731,3.765
17732,3.765
17733,3.765
17734,3.765
17735,3.765
17736,3.765
17737,3.765
17738,3.765
17739,3.765
17740,3.765
17741,3.765
17742,3.765
17743,3.765
17744,3.765
17745,3.765
17746,3.765
17747,3.765
17748,3.765
17749,3.765
17750,3.765
17751,3.765
17752,3.765
17753,3.765
17754,3.765
17755,3.765
17756,3.765
17757,3.764
17758,3.765
17759,3.765
17760,3.764
17761,3.764
17762,3.764
17763,3.764
17764,3.765
17765,3.765
17766,3.764
17767,3.764
17768,3.764
17769,3.764
17770,3.764
17771,3.764
17772,3.764
17773,3.764
17774,3.764
17775,3.764
17776,3.764
17777,3.764
17778,3.764
17779,3.764
17780,3.764
17781,3.764
17782,3.764
17783,3.764
17784,3.764
17785,3.764
17786,3.764
17787,3.764
17788,3.764
17789,3.763
17790,3.764
17791,3.764
17792,3.764
17793,3.764
17794,3.764
17795,3.763
17796,3.764
17797,3.764
17798,3.763
17799,3.763
17800,3.763
17801,3.763
17802,3.763
17803,3.763
17804,3.763
17805,3.763
17806,3.763
17807,3.763
17808,3.763
17809,3.763
17810,3.763
17811,3.763
17812,3.763
17813,3.763
17814,3.763
17815,3.763
17816,3.763
17817,3.762
17818,3.763
17819,3.762
17820,3.763
17821,3.762
17822,3.763
17823,3.763
17824,3.762
17825,3.762
17826,3.762
17827,3.762
17828,3.762
17829,3.762
17830,3.762
17831,3.762
17832,3.762
17833,3.762
17834,3.762
17835,3.762
17836,3.762
17837,3.762
17838,3.762
17839,3.762
17840,3.762
17841,3.762
17842,3.762
17843,3.762
17844,3.762
17845,3.762
17846,3.762
17847,3.762
17848,3.762
17849,3.761
17850,3.762
17851,3.762
17852,3.761
17853,3.761
17854,3.762
17855,3.761
17856,3.761
17857,3.761
17858,3.761
17859,3.761
17860,3.761
17861,3.761
17862,3.761
17863,3.761
17864,3.761
17865,3.761
17866,3.761
17867,3.761
17868,3.761
17869,3.761
17870,3.761
17871,3.761
17872,3.761
17873,3.761
17874,3.761
17875,3.761
17876,3.761
17877,3.761
17878,3.761
17879,3.761
17880,3.761
17881,3.761
17882,3.761
17883,3.761
17884,3.761
17885,3.761
17886,3.761
17887,3.761
17888,3.761
17889,3.761
17890,3.761
17891,3.761
17892,3.761
17893,3.761
17894,3.761
17895,3.761
17896,3.761
17897,3.761
17898,3.761
17899,3.761
17900,3.761
17901,3.761
17902,3.761
17903,3.761
17904,3.761
17905,3.761
17906,3.761
17907,3.760
17908,3.761
17909,3.761
17910,3.761
17911,3.760
17912,3.760
17913,3.760
17914,3.761
17915,3.760
17916,3.760
17917,3.760
17918,3.760
17919,3.760
17920,3.760
17921,3.760
17922,3.760
17923,3.760
17924,3.760
17925,3.760
17926,3.760
17927,3.760
17928,3.760
17929,3.760
17930,3.760
17931,3.760
17932,3.760
17933,3.760
17934,3.760
17935,3.760
17936,3.760
17937,3.760
17938,3.760
17939,3.760
17940,3.760
17941,3.760
17942,3.760
17943,3.760
17944,3.760
17945,3.760
17946,3.760
17947,3.760
17948,3.760
17949,3.760
17950,3.760
17951,3.760
17952,3.760
17953,3.760
17954,3.760
17955,3.760
17956,3.760
17957,3.760
17958,3.760
17959,3.760
17960,3.760
17961,3.760
17962,3.760
17963,3.760
17964,3.760
17965,3.760
17966,3.760
17967,3.760
17968,3.760
17969,3.760
17970,3.760
17971,3.760
17972,3.760
17973,3.760
17974,3.760
17975,3.760
17976,3.760
17977,3.760
17978,3.760
17979,3.760
17980,3.760
17981,3.760
17982,3.760
17983,3.760
17984,3.760
17985,3.760
17986,3.760
17987,3.760
17988,3.760
17989,3.760
17990,3.760
17991,3.760
17992,3.760
17993,3.760
17994,3.760
17995,3.760
17996,3.760
17997,3.760
17998,3.760
17999,3.760
18000,3.760
18001,3.760
18002,3.760
18003,3.760
18004,3.760
18005,3.760
18006,3.760
18007,3.760
18008,3.760
18009,3.760
18010,3.760
18011,3.760
18012,3.760
18013,3.760
18014,3.760
18015,3.760
18016,3.760
18017,3.760
18018,3.760
18019,3.760
18020,3.760
18021,3.760
18022,3.760
18023,3.760
18024,3.760
18025,3.760
18026,3.760
18027,3.760
18028,3.760
18029,3.760
18030,3.760
18031,3.760
18032,3.760
18033,3.760
18034,3.760
18035,3.760
18036,3.760
18037,3.760
18038,3.760
18039,3.760
18040,3.760
18041,3.760
18042,3.760
18043,3.760
18044,3.760
18045,3.760
18046,3.760
18047,3.760
18048,3.760
18049,3.760
18050,3.760
18051,3.760
18052,3.760
18053,3.760
18054,3.759
18055,3.760
18056,3.760
18057,3.760
18058,3.760
18059,3.760
18060,3.760
18061,3.760
18062,3.759
18063,3.759
18064,3.759
18065,3.759
18066,3.759
18067,3.759
18068,3.759
18069,3.759
18070,3.759
18071,3.759
18072,3.759
18073,3.759
18074,3.759
18075,3.759
18076,3.759
18077,3.759
18078,3.759
18079,3.759
18080,3.759
18081,3.759
18082,3.759
18083,3.759
18084,3.759
18085,3.759
18086,3.759
18087,3.759
18088,3.759
18089,3.759
18090,3.759
18091,3.759
18092,3.759
18093,3.759
18094,3.759
18095,3.759
18096,3.759
18097,3.759
18098,3.759
18099,3.759
18100,3.759
18101,3.759
18102,3.759
18103,3.759
18104,3.759
18105,3.759
18106,3.759
18107,3.759
18108,3.759
18109,3.759
18110,3.759
18111,3.759
18112,3.759
18113,3.759
18114,3.759
18115,3.759
18116,3.759
18117,3.759
18118,3.759
18119,3.758
18120,3.759
18121,3.759
18122,3.758
18123,3.759
18124,3.758
18125,3.758
18126,3.758
18127,3.758
18128,3.758
18129,3.758
18130,3.758
18131,3.758
18132,3.757
18133,3.758
18134,3.758
18135,3.758
